year,month,station
1855.0,6.0,armagh
1855.0,7.0,armagh
1855.0,8.0,armagh
1855.0,9.0,armagh
1855.0,10.0,armagh
1855.0,11.0,armagh
1855.0,12.0,armagh
1856.0,1.0,armagh
1856.0,2.0,armagh
1856.0,3.0,armagh
1856.0,4.0,armagh
1856.0,5.0,armagh
1856.0,6.0,armagh
1856.0,7.0,armagh
1856.0,8.0,armagh
1856.0,9.0,armagh
1856.0,10.0,armagh
1856.0,11.0,armagh
1856.0,12.0,armagh
1857.0,1.0,armagh
1857.0,2.0,armagh
1857.0,3.0,armagh
1857.0,4.0,armagh
1857.0,5.0,armagh
1857.0,6.0,armagh
1857.0,7.0,armagh
1857.0,8.0,armagh
1857.0,9.0,armagh
1857.0,10.0,armagh
1857.0,11.0,armagh
1857.0,12.0,armagh
1858.0,1.0,armagh
1858.0,2.0,armagh
1858.0,3.0,armagh
1858.0,4.0,armagh
1858.0,5.0,armagh
1858.0,6.0,armagh
1858.0,7.0,armagh
1858.0,8.0,armagh
1858.0,9.0,armagh
1858.0,10.0,armagh
1858.0,11.0,armagh
1858.0,12.0,armagh
1859.0,1.0,armagh
1859.0,2.0,armagh
1859.0,3.0,armagh
1859.0,4.0,armagh
1859.0,5.0,armagh
1859.0,6.0,armagh
1859.0,7.0,armagh
1859.0,8.0,armagh
1859.0,9.0,armagh
1859.0,10.0,armagh
1859.0,11.0,armagh
1859.0,12.0,armagh
1860.0,1.0,armagh
1860.0,2.0,armagh
1860.0,3.0,armagh
1860.0,4.0,armagh
1860.0,5.0,armagh
1860.0,6.0,armagh
1860.0,7.0,armagh
1860.0,8.0,armagh
1860.0,9.0,armagh
1860.0,10.0,armagh
1860.0,11.0,armagh
1860.0,12.0,armagh
1861.0,1.0,armagh
1861.0,2.0,armagh
1861.0,3.0,armagh
1861.0,4.0,armagh
1861.0,5.0,armagh
1861.0,6.0,armagh
1861.0,7.0,armagh
1861.0,8.0,armagh
1861.0,9.0,armagh
1861.0,10.0,armagh
1861.0,11.0,armagh
1861.0,12.0,armagh
1862.0,1.0,armagh
1862.0,2.0,armagh
1862.0,3.0,armagh
1862.0,4.0,armagh
1862.0,5.0,armagh
1862.0,6.0,armagh
1862.0,7.0,armagh
1862.0,8.0,armagh
1862.0,9.0,armagh
1862.0,10.0,armagh
1862.0,11.0,armagh
1862.0,12.0,armagh
1863.0,1.0,armagh
1863.0,2.0,armagh
1863.0,3.0,armagh
1863.0,4.0,armagh
1863.0,5.0,armagh
1863.0,6.0,armagh
1863.0,7.0,armagh
1863.0,8.0,armagh
1863.0,9.0,armagh
1863.0,10.0,armagh
1863.0,11.0,armagh
1863.0,12.0,armagh
1864.0,1.0,armagh
1864.0,2.0,armagh
1864.0,3.0,armagh
1864.0,4.0,armagh
1864.0,5.0,armagh
1864.0,6.0,armagh
1864.0,7.0,armagh
1864.0,8.0,armagh
1864.0,9.0,armagh
1864.0,10.0,armagh
1864.0,11.0,armagh
1864.0,12.0,armagh
1865.0,1.0,armagh
1865.0,2.0,armagh
1865.0,3.0,armagh
1865.0,4.0,armagh
1865.0,5.0,armagh
1865.0,6.0,armagh
1865.0,7.0,armagh
1865.0,8.0,armagh
1865.0,9.0,armagh
1865.0,10.0,armagh
1865.0,11.0,armagh
1865.0,12.0,armagh
1866.0,1.0,armagh
1866.0,2.0,armagh
1866.0,3.0,armagh
1866.0,4.0,armagh
1866.0,5.0,armagh
1866.0,6.0,armagh
1866.0,7.0,armagh
1866.0,8.0,armagh
1866.0,9.0,armagh
1866.0,10.0,armagh
1866.0,11.0,armagh
1866.0,12.0,armagh
1867.0,1.0,armagh
1867.0,2.0,armagh
1867.0,3.0,armagh
1867.0,4.0,armagh
1867.0,5.0,armagh
1867.0,6.0,armagh
1867.0,7.0,armagh
1867.0,8.0,armagh
1867.0,9.0,armagh
1867.0,10.0,armagh
1867.0,11.0,armagh
1867.0,12.0,armagh
1868.0,1.0,armagh
1868.0,2.0,armagh
1868.0,3.0,armagh
1868.0,4.0,armagh
1868.0,5.0,armagh
1868.0,6.0,armagh
1868.0,7.0,armagh
1868.0,8.0,armagh
1868.0,9.0,armagh
1868.0,10.0,armagh
1868.0,11.0,armagh
1868.0,12.0,armagh
1869.0,1.0,armagh
1869.0,2.0,armagh
1869.0,3.0,armagh
1869.0,4.0,armagh
1869.0,5.0,armagh
1869.0,6.0,armagh
1869.0,7.0,armagh
1869.0,8.0,armagh
1869.0,9.0,armagh
1869.0,10.0,armagh
1869.0,11.0,armagh
1869.0,12.0,armagh
1870.0,1.0,armagh
1870.0,2.0,armagh
1870.0,3.0,armagh
1870.0,4.0,armagh
1870.0,5.0,armagh
1870.0,6.0,armagh
1870.0,7.0,armagh
1870.0,8.0,armagh
1870.0,9.0,armagh
1870.0,10.0,armagh
1870.0,11.0,armagh
1870.0,12.0,armagh
1871.0,1.0,armagh
1871.0,2.0,armagh
1871.0,3.0,armagh
1871.0,4.0,armagh
1871.0,5.0,armagh
1871.0,6.0,armagh
1871.0,7.0,armagh
1871.0,8.0,armagh
1871.0,9.0,armagh
1871.0,10.0,armagh
1871.0,11.0,armagh
1871.0,12.0,armagh
1872.0,1.0,armagh
1872.0,2.0,armagh
1872.0,3.0,armagh
1872.0,4.0,armagh
1872.0,5.0,armagh
1872.0,6.0,armagh
1872.0,7.0,armagh
1872.0,8.0,armagh
1872.0,9.0,armagh
1872.0,10.0,armagh
1872.0,11.0,armagh
1872.0,12.0,armagh
1873.0,1.0,armagh
1873.0,2.0,armagh
1873.0,3.0,armagh
1873.0,4.0,armagh
1873.0,5.0,armagh
1873.0,6.0,armagh
1873.0,7.0,armagh
1873.0,8.0,armagh
1873.0,9.0,armagh
1873.0,10.0,armagh
1873.0,11.0,armagh
1873.0,12.0,armagh
1874.0,1.0,armagh
1874.0,2.0,armagh
1874.0,3.0,armagh
1874.0,4.0,armagh
1874.0,5.0,armagh
1874.0,6.0,armagh
1874.0,7.0,armagh
1874.0,8.0,armagh
1874.0,9.0,armagh
1874.0,10.0,armagh
1874.0,11.0,armagh
1874.0,12.0,armagh
1875.0,1.0,armagh
1875.0,2.0,armagh
1875.0,3.0,armagh
1875.0,4.0,armagh
1875.0,5.0,armagh
1875.0,6.0,armagh
1875.0,7.0,armagh
1875.0,8.0,armagh
1875.0,9.0,armagh
1875.0,10.0,armagh
1875.0,11.0,armagh
1875.0,12.0,armagh
1876.0,1.0,armagh
1876.0,2.0,armagh
1876.0,3.0,armagh
1876.0,4.0,armagh
1876.0,5.0,armagh
1876.0,6.0,armagh
1876.0,7.0,armagh
1876.0,8.0,armagh
1876.0,9.0,armagh
1876.0,10.0,armagh
1876.0,11.0,armagh
1876.0,12.0,armagh
1877.0,1.0,armagh
1877.0,2.0,armagh
1877.0,3.0,armagh
1877.0,4.0,armagh
1877.0,5.0,armagh
1877.0,6.0,armagh
1877.0,7.0,armagh
1877.0,8.0,armagh
1877.0,9.0,armagh
1877.0,10.0,armagh
1877.0,11.0,armagh
1877.0,12.0,armagh
1878.0,1.0,armagh
1878.0,2.0,armagh
1878.0,3.0,armagh
1878.0,4.0,armagh
1878.0,5.0,armagh
1878.0,6.0,armagh
1878.0,7.0,armagh
1878.0,8.0,armagh
1878.0,9.0,armagh
1878.0,10.0,armagh
1878.0,11.0,armagh
1878.0,12.0,armagh
1879.0,1.0,armagh
1879.0,2.0,armagh
1879.0,3.0,armagh
1879.0,4.0,armagh
1879.0,5.0,armagh
1879.0,6.0,armagh
1879.0,7.0,armagh
1879.0,8.0,armagh
1879.0,9.0,armagh
1879.0,10.0,armagh
1879.0,11.0,armagh
1879.0,12.0,armagh
1880.0,1.0,armagh
1880.0,2.0,armagh
1880.0,3.0,armagh
1880.0,4.0,armagh
1880.0,5.0,armagh
1880.0,6.0,armagh
1880.0,7.0,armagh
1880.0,8.0,armagh
1880.0,9.0,armagh
1880.0,10.0,armagh
1880.0,11.0,armagh
1880.0,12.0,armagh
1881.0,1.0,armagh
1881.0,2.0,armagh
1881.0,3.0,armagh
1881.0,4.0,armagh
1881.0,5.0,armagh
1881.0,6.0,armagh
1881.0,7.0,armagh
1881.0,8.0,armagh
1881.0,9.0,armagh
1881.0,10.0,armagh
1881.0,11.0,armagh
1881.0,12.0,armagh
1882.0,1.0,armagh
1882.0,2.0,armagh
1882.0,3.0,armagh
1882.0,4.0,armagh
1882.0,5.0,armagh
1882.0,6.0,armagh
1882.0,7.0,armagh
1882.0,8.0,armagh
1882.0,9.0,armagh
1882.0,10.0,armagh
1882.0,11.0,armagh
1882.0,12.0,armagh
1883.0,1.0,armagh
1883.0,2.0,armagh
1883.0,3.0,armagh
1883.0,4.0,armagh
1883.0,5.0,armagh
1883.0,6.0,armagh
1883.0,7.0,armagh
1883.0,8.0,armagh
1883.0,9.0,armagh
1883.0,10.0,armagh
1883.0,11.0,armagh
1883.0,12.0,armagh
1884.0,1.0,armagh
1884.0,2.0,armagh
1884.0,3.0,armagh
1884.0,4.0,armagh
1884.0,5.0,armagh
1884.0,6.0,armagh
1884.0,7.0,armagh
1884.0,8.0,armagh
1884.0,9.0,armagh
1884.0,10.0,armagh
1884.0,11.0,armagh
1884.0,12.0,armagh
1885.0,1.0,armagh
1885.0,2.0,armagh
1885.0,3.0,armagh
1885.0,4.0,armagh
1885.0,5.0,armagh
1885.0,6.0,armagh
1885.0,7.0,armagh
1885.0,8.0,armagh
1885.0,9.0,armagh
1885.0,10.0,armagh
1885.0,11.0,armagh
1885.0,12.0,armagh
1886.0,1.0,armagh
1886.0,2.0,armagh
1886.0,3.0,armagh
1886.0,4.0,armagh
1886.0,5.0,armagh
1886.0,6.0,armagh
1886.0,7.0,armagh
1886.0,8.0,armagh
1886.0,9.0,armagh
1886.0,10.0,armagh
1886.0,11.0,armagh
1886.0,12.0,armagh
1887.0,1.0,armagh
1887.0,2.0,armagh
1887.0,3.0,armagh
1887.0,4.0,armagh
1887.0,5.0,armagh
1887.0,6.0,armagh
1887.0,7.0,armagh
1887.0,8.0,armagh
1887.0,9.0,armagh
1887.0,10.0,armagh
1887.0,11.0,armagh
1887.0,12.0,armagh
1888.0,1.0,armagh
1888.0,2.0,armagh
1888.0,3.0,armagh
1888.0,4.0,armagh
1888.0,5.0,armagh
1888.0,6.0,armagh
1888.0,7.0,armagh
1888.0,8.0,armagh
1888.0,9.0,armagh
1888.0,10.0,armagh
1888.0,11.0,armagh
1888.0,12.0,armagh
1889.0,1.0,armagh
1889.0,2.0,armagh
1889.0,3.0,armagh
1889.0,4.0,armagh
1889.0,5.0,armagh
1889.0,6.0,armagh
1889.0,7.0,armagh
1889.0,8.0,armagh
1889.0,9.0,armagh
1889.0,10.0,armagh
1889.0,11.0,armagh
1889.0,12.0,armagh
1890.0,1.0,armagh
1890.0,2.0,armagh
1890.0,3.0,armagh
1890.0,4.0,armagh
1890.0,5.0,armagh
1890.0,6.0,armagh
1890.0,7.0,armagh
1890.0,8.0,armagh
1890.0,9.0,armagh
1890.0,10.0,armagh
1890.0,11.0,armagh
1890.0,12.0,armagh
1891.0,1.0,armagh
1891.0,2.0,armagh
1891.0,3.0,armagh
1891.0,4.0,armagh
1891.0,5.0,armagh
1891.0,6.0,armagh
1891.0,7.0,armagh
1891.0,8.0,armagh
1891.0,9.0,armagh
1891.0,10.0,armagh
1891.0,11.0,armagh
1891.0,12.0,armagh
1892.0,1.0,armagh
1892.0,2.0,armagh
1892.0,3.0,armagh
1892.0,4.0,armagh
1892.0,5.0,armagh
1892.0,6.0,armagh
1892.0,7.0,armagh
1892.0,8.0,armagh
1892.0,9.0,armagh
1892.0,10.0,armagh
1892.0,11.0,armagh
1892.0,12.0,armagh
1893.0,1.0,armagh
1893.0,2.0,armagh
1893.0,3.0,armagh
1893.0,4.0,armagh
1893.0,5.0,armagh
1893.0,6.0,armagh
1893.0,7.0,armagh
1893.0,8.0,armagh
1893.0,9.0,armagh
1893.0,10.0,armagh
1893.0,11.0,armagh
1893.0,12.0,armagh
1894.0,1.0,armagh
1894.0,2.0,armagh
1894.0,3.0,armagh
1894.0,4.0,armagh
1894.0,5.0,armagh
1894.0,6.0,armagh
1894.0,7.0,armagh
1894.0,8.0,armagh
1894.0,9.0,armagh
1894.0,10.0,armagh
1894.0,11.0,armagh
1894.0,12.0,armagh
1895.0,1.0,armagh
1895.0,2.0,armagh
1895.0,3.0,armagh
1895.0,4.0,armagh
1895.0,5.0,armagh
1895.0,6.0,armagh
1895.0,7.0,armagh
1895.0,8.0,armagh
1895.0,9.0,armagh
1895.0,10.0,armagh
1895.0,11.0,armagh
1895.0,12.0,armagh
1896.0,1.0,armagh
1896.0,2.0,armagh
1896.0,3.0,armagh
1896.0,4.0,armagh
1896.0,5.0,armagh
1896.0,6.0,armagh
1896.0,7.0,armagh
1896.0,8.0,armagh
1896.0,9.0,armagh
1896.0,10.0,armagh
1896.0,11.0,armagh
1896.0,12.0,armagh
1897.0,1.0,armagh
1897.0,2.0,armagh
1897.0,3.0,armagh
1897.0,4.0,armagh
1897.0,5.0,armagh
1897.0,6.0,armagh
1897.0,7.0,armagh
1897.0,8.0,armagh
1897.0,9.0,armagh
1897.0,10.0,armagh
1897.0,11.0,armagh
1897.0,12.0,armagh
1898.0,1.0,armagh
1898.0,2.0,armagh
1898.0,3.0,armagh
1898.0,4.0,armagh
1898.0,5.0,armagh
1898.0,6.0,armagh
1898.0,7.0,armagh
1898.0,8.0,armagh
1898.0,9.0,armagh
1898.0,10.0,armagh
1898.0,11.0,armagh
1898.0,12.0,armagh
1899.0,1.0,armagh
1899.0,2.0,armagh
1899.0,3.0,armagh
1899.0,4.0,armagh
1899.0,5.0,armagh
1899.0,6.0,armagh
1899.0,7.0,armagh
1899.0,8.0,armagh
1899.0,9.0,armagh
1899.0,10.0,armagh
1899.0,11.0,armagh
1899.0,12.0,armagh
1900.0,1.0,armagh
1900.0,2.0,armagh
1900.0,3.0,armagh
1900.0,4.0,armagh
1900.0,5.0,armagh
1900.0,6.0,armagh
1900.0,7.0,armagh
1900.0,8.0,armagh
1900.0,9.0,armagh
1900.0,10.0,armagh
1900.0,11.0,armagh
1900.0,12.0,armagh
1901.0,1.0,armagh
1901.0,2.0,armagh
1901.0,3.0,armagh
1901.0,4.0,armagh
1901.0,5.0,armagh
1901.0,6.0,armagh
1901.0,7.0,armagh
1901.0,8.0,armagh
1901.0,9.0,armagh
1901.0,10.0,armagh
1901.0,11.0,armagh
1901.0,12.0,armagh
1902.0,1.0,armagh
1902.0,2.0,armagh
1902.0,3.0,armagh
1902.0,4.0,armagh
1902.0,5.0,armagh
1902.0,6.0,armagh
1902.0,7.0,armagh
1902.0,8.0,armagh
1902.0,9.0,armagh
1902.0,10.0,armagh
1902.0,11.0,armagh
1902.0,12.0,armagh
1903.0,1.0,armagh
1903.0,2.0,armagh
1903.0,3.0,armagh
1903.0,4.0,armagh
1903.0,5.0,armagh
1903.0,6.0,armagh
1903.0,7.0,armagh
1903.0,8.0,armagh
1903.0,9.0,armagh
1903.0,10.0,armagh
1903.0,11.0,armagh
1903.0,12.0,armagh
1904.0,1.0,armagh
1904.0,2.0,armagh
1904.0,3.0,armagh
1904.0,4.0,armagh
1904.0,5.0,armagh
1904.0,6.0,armagh
1904.0,7.0,armagh
1904.0,8.0,armagh
1904.0,9.0,armagh
1904.0,10.0,armagh
1904.0,11.0,armagh
1904.0,12.0,armagh
1905.0,1.0,armagh
1905.0,2.0,armagh
1905.0,3.0,armagh
1905.0,4.0,armagh
1905.0,5.0,armagh
1905.0,6.0,armagh
1905.0,7.0,armagh
1905.0,8.0,armagh
1905.0,9.0,armagh
1905.0,10.0,armagh
1905.0,11.0,armagh
1905.0,12.0,armagh
1906.0,1.0,armagh
1906.0,2.0,armagh
1906.0,3.0,armagh
1906.0,4.0,armagh
1906.0,5.0,armagh
1906.0,6.0,armagh
1906.0,7.0,armagh
1906.0,8.0,armagh
1906.0,9.0,armagh
1906.0,10.0,armagh
1906.0,11.0,armagh
1906.0,12.0,armagh
1907.0,1.0,armagh
1907.0,2.0,armagh
1907.0,3.0,armagh
1907.0,4.0,armagh
1907.0,5.0,armagh
1907.0,6.0,armagh
1907.0,7.0,armagh
1907.0,8.0,armagh
1907.0,9.0,armagh
1907.0,10.0,armagh
1907.0,11.0,armagh
1907.0,12.0,armagh
1908.0,1.0,armagh
1908.0,2.0,armagh
1908.0,3.0,armagh
1908.0,4.0,armagh
1908.0,5.0,armagh
1908.0,6.0,armagh
1908.0,7.0,armagh
1908.0,8.0,armagh
1908.0,9.0,armagh
1908.0,10.0,armagh
1908.0,11.0,armagh
1908.0,12.0,armagh
1909.0,1.0,armagh
1909.0,2.0,armagh
1909.0,3.0,armagh
1909.0,4.0,armagh
1909.0,5.0,armagh
1909.0,6.0,armagh
1909.0,7.0,armagh
1909.0,8.0,armagh
1909.0,9.0,armagh
1909.0,10.0,armagh
1909.0,11.0,armagh
1909.0,12.0,armagh
1910.0,1.0,armagh
1910.0,2.0,armagh
1910.0,3.0,armagh
1910.0,4.0,armagh
1910.0,5.0,armagh
1910.0,6.0,armagh
1910.0,7.0,armagh
1910.0,8.0,armagh
1910.0,9.0,armagh
1910.0,10.0,armagh
1910.0,11.0,armagh
1910.0,12.0,armagh
1911.0,1.0,armagh
1911.0,2.0,armagh
1911.0,3.0,armagh
1911.0,4.0,armagh
1911.0,5.0,armagh
1911.0,6.0,armagh
1911.0,7.0,armagh
1911.0,8.0,armagh
1911.0,9.0,armagh
1911.0,10.0,armagh
1911.0,11.0,armagh
1911.0,12.0,armagh
1912.0,1.0,armagh
1912.0,2.0,armagh
1912.0,3.0,armagh
1912.0,4.0,armagh
1912.0,5.0,armagh
1912.0,6.0,armagh
1912.0,7.0,armagh
1912.0,8.0,armagh
1912.0,9.0,armagh
1912.0,10.0,armagh
1912.0,11.0,armagh
1912.0,12.0,armagh
1913.0,1.0,armagh
1913.0,2.0,armagh
1913.0,3.0,armagh
1913.0,4.0,armagh
1913.0,5.0,armagh
1913.0,6.0,armagh
1913.0,7.0,armagh
1913.0,8.0,armagh
1913.0,9.0,armagh
1913.0,10.0,armagh
1913.0,11.0,armagh
1913.0,12.0,armagh
1914.0,1.0,armagh
1914.0,2.0,armagh
1914.0,3.0,armagh
1914.0,4.0,armagh
1914.0,5.0,armagh
1914.0,6.0,armagh
1914.0,7.0,armagh
1914.0,8.0,armagh
1914.0,9.0,armagh
1914.0,10.0,armagh
1914.0,11.0,armagh
1914.0,12.0,armagh
1915.0,1.0,armagh
1915.0,2.0,armagh
1915.0,3.0,armagh
1915.0,4.0,armagh
1915.0,5.0,armagh
1915.0,6.0,armagh
1915.0,7.0,armagh
1915.0,8.0,armagh
1915.0,9.0,armagh
1915.0,10.0,armagh
1915.0,11.0,armagh
1915.0,12.0,armagh
1916.0,1.0,armagh
1916.0,2.0,armagh
1916.0,3.0,armagh
1916.0,4.0,armagh
1916.0,5.0,armagh
1916.0,6.0,armagh
1916.0,7.0,armagh
1916.0,8.0,armagh
1916.0,9.0,armagh
1916.0,10.0,armagh
1916.0,11.0,armagh
1916.0,12.0,armagh
1917.0,1.0,armagh
1917.0,2.0,armagh
1917.0,3.0,armagh
1917.0,4.0,armagh
1917.0,5.0,armagh
1917.0,6.0,armagh
1917.0,7.0,armagh
1917.0,8.0,armagh
1917.0,9.0,armagh
1917.0,10.0,armagh
1917.0,11.0,armagh
1917.0,12.0,armagh
1918.0,1.0,armagh
1918.0,2.0,armagh
1918.0,3.0,armagh
1918.0,4.0,armagh
1918.0,5.0,armagh
1918.0,6.0,armagh
1918.0,7.0,armagh
1918.0,8.0,armagh
1918.0,9.0,armagh
1918.0,10.0,armagh
1918.0,11.0,armagh
1918.0,12.0,armagh
1919.0,1.0,armagh
1919.0,2.0,armagh
1919.0,3.0,armagh
1919.0,4.0,armagh
1919.0,5.0,armagh
1919.0,6.0,armagh
1919.0,7.0,armagh
1919.0,8.0,armagh
1919.0,9.0,armagh
1919.0,10.0,armagh
1919.0,11.0,armagh
1919.0,12.0,armagh
1920.0,1.0,armagh
1920.0,2.0,armagh
1920.0,3.0,armagh
1920.0,4.0,armagh
1920.0,5.0,armagh
1920.0,6.0,armagh
1920.0,7.0,armagh
1920.0,8.0,armagh
1920.0,9.0,armagh
1920.0,10.0,armagh
1920.0,11.0,armagh
1920.0,12.0,armagh
1921.0,1.0,armagh
1921.0,2.0,armagh
1921.0,3.0,armagh
1921.0,4.0,armagh
1921.0,5.0,armagh
1921.0,6.0,armagh
1921.0,7.0,armagh
1921.0,8.0,armagh
1921.0,9.0,armagh
1921.0,10.0,armagh
1921.0,11.0,armagh
1921.0,12.0,armagh
1922.0,1.0,armagh
1922.0,2.0,armagh
1922.0,3.0,armagh
1922.0,4.0,armagh
1922.0,5.0,armagh
1922.0,6.0,armagh
1922.0,7.0,armagh
1922.0,8.0,armagh
1922.0,9.0,armagh
1922.0,10.0,armagh
1922.0,11.0,armagh
1922.0,12.0,armagh
1923.0,1.0,armagh
1923.0,2.0,armagh
1923.0,3.0,armagh
1923.0,4.0,armagh
1923.0,5.0,armagh
1923.0,6.0,armagh
1923.0,7.0,armagh
1923.0,8.0,armagh
1923.0,9.0,armagh
1923.0,10.0,armagh
1923.0,11.0,armagh
1923.0,12.0,armagh
1924.0,1.0,armagh
1924.0,2.0,armagh
1924.0,3.0,armagh
1924.0,4.0,armagh
1924.0,5.0,armagh
1924.0,6.0,armagh
1924.0,7.0,armagh
1924.0,8.0,armagh
1924.0,9.0,armagh
1924.0,10.0,armagh
1924.0,11.0,armagh
1924.0,12.0,armagh
1925.0,1.0,armagh
1925.0,2.0,armagh
1925.0,3.0,armagh
1925.0,4.0,armagh
1925.0,5.0,armagh
1925.0,6.0,armagh
1925.0,7.0,armagh
1925.0,8.0,armagh
1925.0,9.0,armagh
1925.0,10.0,armagh
1925.0,11.0,armagh
1925.0,12.0,armagh
1926.0,1.0,armagh
1926.0,2.0,armagh
1926.0,3.0,armagh
1926.0,4.0,armagh
1926.0,5.0,armagh
1926.0,6.0,armagh
1926.0,7.0,armagh
1926.0,8.0,armagh
1926.0,9.0,armagh
1926.0,10.0,armagh
1926.0,11.0,armagh
1926.0,12.0,armagh
1927.0,1.0,armagh
1927.0,2.0,armagh
1927.0,3.0,armagh
1927.0,4.0,armagh
1927.0,5.0,armagh
1927.0,6.0,armagh
1927.0,7.0,armagh
1927.0,8.0,armagh
1927.0,9.0,armagh
1927.0,10.0,armagh
1927.0,11.0,armagh
1927.0,12.0,armagh
1928.0,1.0,armagh
1928.0,2.0,armagh
1928.0,3.0,armagh
1928.0,4.0,armagh
1928.0,5.0,armagh
1928.0,6.0,armagh
1928.0,7.0,armagh
1928.0,8.0,armagh
1928.0,9.0,armagh
1928.0,10.0,armagh
1928.0,11.0,armagh
1928.0,12.0,armagh
1929.0,1.0,armagh
1929.0,2.0,armagh
1929.0,3.0,armagh
1929.0,4.0,armagh
1929.0,5.0,armagh
1929.0,6.0,armagh
1929.0,7.0,armagh
1929.0,8.0,armagh
1929.0,9.0,armagh
1929.0,10.0,armagh
1929.0,11.0,armagh
1929.0,12.0,armagh
1930.0,1.0,armagh
1930.0,2.0,armagh
1930.0,3.0,armagh
1930.0,4.0,armagh
1930.0,5.0,armagh
1930.0,6.0,armagh
1930.0,7.0,armagh
1930.0,8.0,armagh
1930.0,9.0,armagh
1930.0,10.0,armagh
1930.0,11.0,armagh
1930.0,12.0,armagh
1931.0,1.0,armagh
1931.0,2.0,armagh
1931.0,3.0,armagh
1931.0,4.0,armagh
1931.0,5.0,armagh
1931.0,6.0,armagh
1931.0,7.0,armagh
1931.0,8.0,armagh
1931.0,9.0,armagh
1931.0,10.0,armagh
1931.0,11.0,armagh
1931.0,12.0,armagh
1932.0,1.0,armagh
1932.0,2.0,armagh
1932.0,3.0,armagh
1932.0,4.0,armagh
1932.0,5.0,armagh
1932.0,6.0,armagh
1932.0,7.0,armagh
1932.0,8.0,armagh
1932.0,9.0,armagh
1932.0,10.0,armagh
1932.0,11.0,armagh
1932.0,12.0,armagh
1933.0,1.0,armagh
1933.0,2.0,armagh
1933.0,3.0,armagh
1933.0,4.0,armagh
1933.0,5.0,armagh
1933.0,6.0,armagh
1933.0,7.0,armagh
1933.0,8.0,armagh
1933.0,9.0,armagh
1933.0,10.0,armagh
1933.0,11.0,armagh
1933.0,12.0,armagh
1934.0,1.0,armagh
1934.0,2.0,armagh
1934.0,3.0,armagh
1934.0,4.0,armagh
1934.0,5.0,armagh
1934.0,6.0,armagh
1934.0,7.0,armagh
1934.0,8.0,armagh
1934.0,9.0,armagh
1934.0,10.0,armagh
1934.0,11.0,armagh
1934.0,12.0,armagh
1935.0,1.0,armagh
1935.0,2.0,armagh
1935.0,3.0,armagh
1935.0,4.0,armagh
1935.0,5.0,armagh
1935.0,6.0,armagh
1935.0,7.0,armagh
1935.0,8.0,armagh
1935.0,9.0,armagh
1935.0,10.0,armagh
1935.0,11.0,armagh
1935.0,12.0,armagh
1936.0,1.0,armagh
1936.0,2.0,armagh
1936.0,3.0,armagh
1936.0,4.0,armagh
1936.0,5.0,armagh
1936.0,6.0,armagh
1936.0,7.0,armagh
1936.0,8.0,armagh
1936.0,9.0,armagh
1936.0,10.0,armagh
1936.0,11.0,armagh
1936.0,12.0,armagh
1937.0,1.0,armagh
1937.0,2.0,armagh
1937.0,3.0,armagh
1937.0,4.0,armagh
1937.0,5.0,armagh
1937.0,6.0,armagh
1937.0,7.0,armagh
1937.0,8.0,armagh
1937.0,9.0,armagh
1937.0,10.0,armagh
1937.0,11.0,armagh
1937.0,12.0,armagh
1938.0,1.0,armagh
1938.0,2.0,armagh
1938.0,3.0,armagh
1938.0,4.0,armagh
1938.0,5.0,armagh
1938.0,6.0,armagh
1938.0,7.0,armagh
1938.0,8.0,armagh
1938.0,9.0,armagh
1938.0,10.0,armagh
1938.0,11.0,armagh
1938.0,12.0,armagh
1939.0,1.0,armagh
1939.0,2.0,armagh
1939.0,3.0,armagh
1939.0,4.0,armagh
1939.0,5.0,armagh
1939.0,6.0,armagh
1939.0,7.0,armagh
1939.0,8.0,armagh
1939.0,9.0,armagh
1939.0,10.0,armagh
1939.0,11.0,armagh
1939.0,12.0,armagh
1940.0,1.0,armagh
1940.0,2.0,armagh
1940.0,3.0,armagh
1940.0,4.0,armagh
1940.0,5.0,armagh
1940.0,6.0,armagh
1940.0,7.0,armagh
1940.0,8.0,armagh
1940.0,9.0,armagh
1940.0,10.0,armagh
1940.0,11.0,armagh
1940.0,12.0,armagh
1941.0,1.0,armagh
1941.0,2.0,armagh
1941.0,3.0,armagh
1941.0,4.0,armagh
1941.0,5.0,armagh
1941.0,6.0,armagh
1941.0,7.0,armagh
1941.0,8.0,armagh
1941.0,9.0,armagh
1941.0,10.0,armagh
1941.0,11.0,armagh
1941.0,12.0,armagh
1942.0,1.0,armagh
1942.0,2.0,armagh
1942.0,3.0,armagh
1942.0,4.0,armagh
1942.0,5.0,armagh
1942.0,6.0,armagh
1942.0,7.0,armagh
1942.0,8.0,armagh
1942.0,9.0,armagh
1942.0,10.0,armagh
1942.0,11.0,armagh
1942.0,12.0,armagh
1943.0,1.0,armagh
1943.0,2.0,armagh
1943.0,3.0,armagh
1943.0,4.0,armagh
1943.0,5.0,armagh
1943.0,6.0,armagh
1943.0,7.0,armagh
1943.0,8.0,armagh
1943.0,9.0,armagh
1943.0,10.0,armagh
1943.0,11.0,armagh
1943.0,12.0,armagh
1944.0,1.0,armagh
1944.0,2.0,armagh
1944.0,3.0,armagh
1944.0,4.0,armagh
1944.0,5.0,armagh
1944.0,6.0,armagh
1944.0,7.0,armagh
1944.0,8.0,armagh
1944.0,9.0,armagh
1944.0,10.0,armagh
1944.0,11.0,armagh
1944.0,12.0,armagh
1945.0,1.0,armagh
